order_id,store_id,order_date,product_id,prod_quantity,store_zone,ship_cost,delivery_date
10045835,45,13-08-2011,P100834,2198,M1,20,19-08-2011
10045836,21,25-10-2012,P100835,3064,M2,50,27-10-2012
10045837,24,13-03-2010,P100836,1079,M3,80,14-03-2010
10045838,40,27-05-2011,P100837,1345,M4,100,28-05-2011
10045839,14,14-04-2012,P100838,3343,M4,100,20-04-2012
10045840,31,14-06-2012,P100839,4157,M1,20,20-06-2012
10045841,24,21-11-2011,P100840,972,M3,80,22-11-2011
10045842,44,06-09-2011,P100841,1731,M2,50,07-09-2011
10045843,30,10-10-2011,P100842,2346,M1,20,14-10-2011
10045844,17,23-06-2011,P100843,3799,M1,20,27-06-2011
10045845,26,10-07-2010,P100844,4174,M1,20,13-07-2010
10045846,27,07-06-2010,P100845,2171,M1,20,08-06-2010
10045847,27,18-02-2011,P100846,4004,M1,20,20-02-2011
10045848,6,04-06-2011,P100847,1248,M3,80,08-06-2011
10045849,43,15-07-2010,P100848,703,M1,20,17-07-2010
10045850,15,06-11-2010,P100849,1848,M1,20,09-11-2010
10045851,30,17-05-2010,P100850,2066,M1,20,21-05-2010
10045852,7,28-01-2011,P100851,1469,M3,80,02-02-2011
10045853,12,04-04-2010,P100852,4767,M1,20,06-04-2010
10045854,11,23-10-2010,P100853,1708,M2,50,26-10-2010
10045855,29,19-01-2012,P100854,2291,M1,20,21-01-2012
10045856,39,24-07-2011,P100855,2752,M1,20,26-07-2011
10045857,2,05-01-2012,P100856,876,M3,80,08-01-2012
10045858,23,30-08-2011,P100857,428,M1,20,04-09-2011
10045859,40,23-10-2011,P100858,4007,M4,100,26-10-2011
10045860,24,01-06-2010,P100859,1869,M3,80,06-06-2010
10045861,43,02-06-2012,P100860,4917,M1,20,04-06-2012
10045862,33,09-10-2012,P100861,4046,M3,80,13-10-2012
10045863,20,06-04-2012,P100862,3048,M1,20,12-04-2012
10045864,12,01-11-2010,P100863,4011,M1,20,02-11-2010
10045865,42,04-09-2011,P100864,2540,M1,20,05-09-2011
10045866,18,15-09-2010,P100865,3527,M1,20,17-09-2010
10045867,25,22-08-2010,P100866,1668,M1,20,24-08-2010
10045868,17,26-06-2012,P100867,3478,M1,20,29-06-2012
10045869,42,27-02-2011,P100868,2963,M1,20,06-03-2011
10045870,20,23-10-2010,P100869,4982,M1,20,25-10-2010
10045871,28,25-06-2012,P100870,1176,M1,20,02-07-2012
10045872,5,28-09-2010,P100871,4170,M2,50,04-10-2010
10045873,31,18-04-2012,P100872,4466,M1,20,22-04-2012
10045874,45,18-10-2010,P100873,1411,M1,20,19-10-2010
10045875,15,07-07-2012,P100874,532,M1,20,12-07-2012
10045876,44,04-10-2011,P100875,479,M2,50,05-10-2011
10045877,33,05-10-2012,P100876,2138,M3,80,12-10-2012
10045878,41,09-07-2012,P100877,2347,M3,80,12-07-2012
10045879,44,03-07-2010,P100878,336,M2,50,09-07-2010
10045880,37,05-02-2010,P100879,1665,M3,80,06-02-2010
10045881,32,26-06-2010,P100880,3677,M3,80,27-06-2010
10045882,15,13-08-2011,P100881,3162,M1,20,17-08-2011
10045883,9,09-04-2010,P100882,2184,M1,20,16-04-2010
10045884,38,05-04-2010,P100883,4863,M2,50,09-04-2010
10045885,29,16-01-2012,P100884,1871,M1,20,18-01-2012
10045886,32,19-05-2012,P100885,3475,M3,80,23-05-2012
10045887,12,15-05-2012,P100886,1889,M1,20,18-05-2012
10045888,20,30-01-2011,P100887,883,M1,20,04-02-2011
10045889,19,19-08-2011,P100888,4124,M1,20,20-08-2011
10045890,6,22-10-2011,P100889,2670,M3,80,27-10-2011
10045891,29,03-10-2010,P100890,1344,M1,20,09-10-2010
10045892,20,05-03-2012,P100891,2280,M1,20,08-03-2012
10045893,41,09-02-2011,P100892,3498,M3,80,10-02-2011
10045894,26,24-10-2010,P100893,2347,M1,20,27-10-2010
10045895,37,12-07-2011,P100894,1876,M3,80,14-07-2011
10045896,44,14-09-2012,P100895,185,M2,50,19-09-2012
10045897,1,10-12-2011,P100896,1542,M4,100,15-12-2011
10045898,25,04-06-2012,P100897,294,M1,20,06-06-2012
10045899,35,16-07-2010,P100898,195,M1,20,23-07-2010
10045900,17,05-09-2011,P100899,325,M1,20,12-09-2011
10045901,36,14-06-2010,P100900,4030,M1,20,17-06-2010
10045902,44,16-11-2011,P100901,4411,M2,50,17-11-2011
10045903,9,05-04-2011,P100902,3404,M1,20,07-04-2011
10045904,33,21-06-2012,P100903,1766,M3,80,27-06-2012
10045905,20,25-09-2010,P100904,3058,M1,20,30-09-2010
10045906,37,25-07-2011,P100905,1144,M3,80,26-07-2011
10045907,20,03-04-2010,P100906,4256,M1,20,05-04-2010
10045908,9,04-02-2011,P100907,890,M1,20,06-02-2011
10045909,45,14-05-2012,P100908,1598,M1,20,20-05-2012
10045910,15,23-02-2011,P100909,1121,M1,20,24-02-2011
10045911,16,07-10-2011,P100910,3518,M1,20,12-10-2011
10045912,15,30-01-2012,P100911,1017,M1,20,02-02-2012
10045913,23,05-08-2010,P100912,3089,M1,20,12-08-2010
10045914,17,06-06-2012,P100913,1965,M1,20,10-06-2012
10045915,40,18-01-2011,P100914,1692,M4,100,24-01-2011
10045916,7,10-07-2010,P100915,2182,M3,80,15-07-2010
10045917,25,24-03-2010,P100916,4797,M1,20,27-03-2010
10045918,3,27-01-2011,P100917,4217,M2,50,03-02-2011
10045919,7,29-04-2010,P100918,4748,M3,80,01-05-2010
10045920,33,07-04-2012,P100919,2345,M3,80,11-04-2012
10045921,7,24-06-2010,P100920,564,M3,80,27-06-2010
10045922,18,22-05-2010,P100921,2874,M1,20,27-05-2010
10045923,9,23-02-2012,P100922,2652,M1,20,29-02-2012
10045924,14,24-12-2011,P100923,504,M4,100,28-12-2011
10045925,3,15-03-2010,P100924,4496,M2,50,16-03-2010
10045926,24,24-03-2012,P100925,1703,M3,80,31-03-2012
10045927,17,02-11-2010,P100926,3676,M1,20,04-11-2010
10045928,34,28-10-2010,P100927,2642,M1,20,30-10-2010
10045929,2,12-12-2011,P100928,3169,M3,80,15-12-2011
10045930,17,20-11-2010,P100929,3289,M1,20,24-11-2010
10045931,34,14-11-2010,P100930,4638,M1,20,18-11-2010
10045932,42,30-05-2012,P100931,4866,M1,20,31-05-2012
10045933,8,04-09-2012,P100932,3681,M1,20,07-09-2012
10045934,15,12-09-2012,P100933,4310,M1,20,16-09-2012
10045935,26,25-04-2011,P100934,335,M1,20,27-04-2011
10045936,10,22-09-2010,P100935,311,M2,50,27-09-2010
10045937,17,30-04-2011,P100936,2493,M1,20,05-05-2011
10045938,6,09-05-2010,P100937,2707,M3,80,11-05-2010
10045939,27,30-09-2010,P100938,705,M1,20,05-10-2010
10045940,4,12-08-2012,P100939,2571,M1,20,19-08-2012
10045941,45,09-07-2010,P100940,2002,M1,20,14-07-2010
10045942,6,25-07-2011,P100941,3393,M3,80,26-07-2011
10045943,39,11-06-2010,P100942,2737,M1,20,15-06-2010
10045944,33,12-08-2012,P100943,1935,M3,80,14-08-2012
10045945,14,18-03-2011,P100944,3995,M4,100,21-03-2011
10045946,6,07-02-2010,P100945,2642,M3,80,08-02-2010
10045947,32,03-10-2011,P100946,1358,M3,80,08-10-2011
10045948,4,19-04-2012,P100947,293,M1,20,22-04-2012
10045949,11,13-06-2010,P100948,595,M2,50,18-06-2010
10045950,15,11-11-2011,P100949,872,M1,20,17-11-2011
10045951,3,08-06-2010,P100950,1731,M2,50,12-06-2010
10045952,34,09-07-2011,P100951,4238,M1,20,15-07-2011
10045953,37,06-07-2010,P100952,3512,M3,80,13-07-2010
10045954,2,24-07-2012,P100953,3393,M3,80,29-07-2012
10045955,30,03-06-2010,P100954,3097,M1,20,05-06-2010
10045956,42,08-02-2011,P100955,4185,M1,20,14-02-2011
10045957,36,20-11-2011,P100956,441,M1,20,26-11-2011
10045958,20,30-04-2012,P100957,4785,M1,20,01-05-2012
10045959,40,29-10-2010,P100958,637,M4,100,30-10-2010
10045960,15,02-08-2010,P100959,4691,M1,20,04-08-2010
10045961,8,29-05-2010,P100960,1114,M1,20,31-05-2010
10045962,26,22-05-2012,P100961,661,M1,20,29-05-2012
10045963,31,26-07-2011,P100962,14,M1,20,30-07-2011
10045964,20,19-05-2011,P100963,3702,M1,20,26-05-2011
10045965,1,15-10-2010,P100964,4244,M4,100,20-10-2010
10045966,42,14-11-2010,P100965,990,M1,20,16-11-2010
10045967,35,25-12-2011,P100966,2464,M1,20,27-12-2011
10045968,16,29-03-2010,P100967,976,M1,20,31-03-2010
10045969,7,14-09-2011,P100968,1739,M3,80,19-09-2011
10045970,24,10-06-2010,P100969,4835,M3,80,11-06-2010
10045971,34,21-04-2011,P100970,2575,M1,20,24-04-2011
10045972,8,26-09-2010,P100971,1262,M1,20,28-09-2010
10045973,37,15-06-2011,P100972,2554,M3,80,20-06-2011
10045974,25,26-12-2010,P100973,1075,M1,20,02-01-2011
10045975,34,27-09-2012,P100974,32,M1,20,30-09-2012
10045976,11,21-07-2011,P100975,1997,M2,50,26-07-2011
10045977,5,09-04-2010,P100976,3849,M2,50,11-04-2010
10045978,15,17-12-2011,P100977,1104,M1,20,21-12-2011
10045979,5,12-02-2011,P100978,2116,M2,50,13-02-2011
10045980,41,22-04-2010,P100979,2644,M3,80,24-04-2010
10045981,36,19-10-2011,P100980,4669,M1,20,20-10-2011
10045982,8,21-03-2011,P100981,1163,M1,20,25-03-2011
10045983,43,18-05-2012,P100982,2662,M1,20,19-05-2012
10045984,13,13-09-2012,P100983,2382,M1,20,20-09-2012
10045985,24,17-07-2011,P100984,4854,M3,80,19-07-2011
10045986,24,11-10-2010,P100985,2325,M3,80,14-10-2010
10045987,35,14-04-2010,P100986,670,M1,20,15-04-2010
10045988,38,15-05-2010,P100987,4701,M2,50,19-05-2010
10045989,20,18-07-2011,P100988,3049,M1,20,19-07-2011
10045990,4,31-10-2010,P100989,1834,M1,20,04-11-2010
10045991,26,02-11-2011,P100990,610,M1,20,09-11-2011
10045992,22,11-03-2011,P100991,3449,M2,50,16-03-2011
10045993,9,20-04-2011,P100992,2680,M1,20,26-04-2011
10045994,7,30-09-2011,P100993,4824,M3,80,06-10-2011
10045995,41,04-01-2012,P100994,873,M3,80,05-01-2012
10045996,29,29-08-2011,P100995,1675,M1,20,02-09-2011
10045997,16,14-10-2012,P100996,459,M1,20,19-10-2012
10045998,36,10-02-2011,P100997,4467,M1,20,13-02-2011
10045999,32,22-04-2011,P100998,4542,M3,80,26-04-2011
10046000,26,09-05-2010,P100999,3050,M1,20,13-05-2010
10046001,33,23-07-2011,P101000,7,M3,80,25-07-2011
10046002,3,08-02-2012,P100001,1416,M2,50,09-02-2012
10046003,33,19-11-2010,P100002,2542,M3,80,25-11-2010
10046004,18,17-02-2010,P100003,533,M1,20,21-02-2010
10046005,30,10-03-2011,P100004,147,M1,20,16-03-2011
10046006,44,30-08-2012,P100005,4721,M2,50,06-09-2012
10046007,26,02-01-2012,P100006,2904,M1,20,09-01-2012
10046008,40,01-05-2012,P100007,3239,M4,100,04-05-2012
10046009,5,30-08-2012,P100008,2816,M2,50,01-09-2012
10046010,41,14-09-2011,P100009,4543,M3,80,20-09-2011
10046011,44,13-02-2012,P100010,4295,M2,50,16-02-2012
10046012,32,02-02-2012,P100011,2185,M3,80,03-02-2012
10046013,35,16-05-2011,P100012,1804,M1,20,21-05-2011
10046014,39,02-08-2011,P100013,4211,M1,20,06-08-2011
10046015,32,21-01-2011,P100014,1670,M3,80,23-01-2011
10046016,32,07-10-2010,P100015,320,M3,80,13-10-2010
10046017,18,18-02-2012,P100016,1475,M1,20,22-02-2012
10046018,30,16-05-2010,P100017,1164,M1,20,19-05-2010
10046019,24,27-03-2012,P100018,486,M3,80,31-03-2012
10046020,34,11-09-2010,P100019,2113,M1,20,14-09-2010
10046021,42,17-07-2011,P100020,3028,M1,20,24-07-2011
10046022,17,31-08-2012,P100021,4612,M1,20,02-09-2012
10046023,14,05-04-2010,P100022,1950,M4,100,10-04-2010
10046024,26,15-07-2011,P100023,156,M1,20,17-07-2011
10046025,28,23-05-2011,P100024,4062,M1,20,25-05-2011
10046026,7,22-09-2010,P100025,2247,M3,80,29-09-2010
10046027,35,15-01-2012,P100026,4917,M1,20,19-01-2012
10046028,16,06-02-2010,P100027,2690,M1,20,13-02-2010
10046029,1,03-03-2012,P100028,3658,M4,100,06-03-2012
10046030,44,01-07-2011,P100029,1261,M2,50,05-07-2011
10046031,28,12-04-2012,P100030,1191,M1,20,19-04-2012
10046032,7,22-12-2011,P100031,4525,M3,80,24-12-2011
10046033,33,25-10-2012,P100032,3544,M3,80,28-10-2012
10046034,29,19-03-2010,P100033,3825,M1,20,21-03-2010
10046035,17,01-12-2010,P100034,3407,M1,20,03-12-2010
10046036,42,25-07-2012,P100035,453,M1,20,29-07-2012
10046037,12,26-11-2010,P100036,2948,M1,20,27-11-2010
10046038,40,21-07-2011,P100037,4253,M4,100,27-07-2011
10046039,14,28-01-2012,P100038,150,M4,100,01-02-2012
10046040,44,07-07-2011,P100039,2482,M2,50,10-07-2011
10046041,11,06-01-2012,P100040,202,M2,50,13-01-2012
10046042,18,04-05-2010,P100041,1808,M1,20,07-05-2010
10046043,1,08-09-2011,P100042,431,M4,100,10-09-2011
10046044,37,28-08-2011,P100043,2730,M3,80,31-08-2011
10046045,19,05-02-2012,P100044,4313,M1,20,11-02-2012
10046046,16,23-05-2011,P100045,2405,M1,20,30-05-2011
10046047,33,14-12-2010,P100046,800,M3,80,21-12-2010
10046048,18,24-08-2012,P100047,1918,M1,20,27-08-2012
10046049,26,28-11-2010,P100048,3400,M1,20,30-11-2010
10046050,27,14-12-2010,P100049,4133,M1,20,19-12-2010
10046051,15,02-02-2012,P100050,1462,M1,20,03-02-2012
10046052,35,02-07-2011,P100051,372,M1,20,08-07-2011
10046053,37,03-01-2011,P100052,1198,M3,80,10-01-2011
10046054,19,29-05-2012,P100053,2328,M1,20,02-06-2012
10046055,41,25-07-2012,P100054,614,M3,80,31-07-2012
10046056,41,20-07-2011,P100055,1016,M3,80,22-07-2011
10046057,2,10-10-2012,P100056,3547,M3,80,12-10-2012
10046058,6,29-07-2010,P100057,1751,M3,80,01-08-2010
10046059,41,18-06-2012,P100058,1850,M3,80,22-06-2012
10046060,1,05-05-2010,P100059,2249,M4,100,08-05-2010
10046061,39,25-04-2011,P100060,2813,M1,20,30-04-2011
10046062,18,17-08-2011,P100061,3936,M1,20,18-08-2011
10046063,19,01-01-2012,P100062,3023,M1,20,02-01-2012
10046064,2,27-03-2012,P100063,294,M3,80,02-04-2012
10046065,36,15-11-2011,P100064,1936,M1,20,19-11-2011
10046066,18,19-10-2012,P100065,1168,M1,20,23-10-2012
10046067,30,19-02-2012,P100066,4423,M1,20,21-02-2012
10046068,33,18-02-2010,P100067,1808,M3,80,23-02-2010
10046069,39,05-08-2010,P100068,95,M1,20,10-08-2010
10046070,31,31-10-2010,P100069,1197,M1,20,04-11-2010
10046071,5,17-02-2012,P100070,657,M2,50,24-02-2012
10046072,23,19-01-2012,P100071,51,M1,20,23-01-2012
10046073,35,18-11-2010,P100072,1662,M1,20,24-11-2010
10046074,13,09-05-2012,P100073,4790,M1,20,13-05-2012
10046075,15,07-05-2012,P100074,4413,M1,20,13-05-2012
10046076,37,07-02-2011,P100075,4267,M3,80,14-02-2011
10046077,11,05-04-2011,P100076,2489,M2,50,09-04-2011
10046078,31,31-03-2012,P100077,1187,M1,20,02-04-2012
10046079,4,30-03-2010,P100078,4390,M1,20,05-04-2010
10046080,25,24-02-2010,P100079,4977,M1,20,28-02-2010
10046081,21,03-04-2010,P100080,130,M2,50,10-04-2010
10046082,26,13-02-2011,P100081,2698,M1,20,16-02-2011
10046083,22,21-11-2011,P100082,4141,M2,50,22-11-2011
10046084,24,27-10-2011,P100083,1839,M3,80,02-11-2011
10046085,23,30-06-2010,P100084,4002,M1,20,07-07-2010
10046086,17,08-10-2011,P100085,3824,M1,20,13-10-2011
10046087,26,10-09-2012,P100086,4320,M1,20,15-09-2012
10046088,14,26-11-2010,P100087,4019,M4,100,02-12-2010
10046089,42,17-06-2011,P100088,4590,M1,20,19-06-2011
10046090,12,13-09-2011,P100089,3756,M1,20,14-09-2011
10046091,7,14-08-2011,P100090,4526,M3,80,19-08-2011
10046092,41,15-11-2010,P100091,511,M3,80,19-11-2010
10046093,4,14-01-2011,P100092,2955,M1,20,18-01-2011
10046094,34,24-02-2012,P100093,3902,M1,20,28-02-2012
10046095,31,24-03-2010,P100094,2236,M1,20,28-03-2010
10046096,14,21-04-2010,P100095,3529,M4,100,25-04-2010
10046097,6,29-06-2012,P100096,85,M3,80,30-06-2012
10046098,28,05-05-2010,P100097,1493,M1,20,12-05-2010
10046099,27,31-08-2011,P100098,4146,M1,20,01-09-2011
10046100,27,07-11-2010,P100099,626,M1,20,10-11-2010
10046101,41,14-04-2012,P100100,1558,M3,80,17-04-2012
10046102,22,27-06-2011,P100101,2343,M2,50,01-07-2011
10046103,7,29-07-2010,P100102,3785,M3,80,31-07-2010
10046104,33,01-05-2011,P100103,4989,M3,80,03-05-2011
10046105,40,07-12-2011,P100104,4031,M4,100,14-12-2011
10046106,32,21-06-2010,P100105,4238,M3,80,27-06-2010
10046107,18,26-03-2012,P100106,3031,M1,20,31-03-2012
10046108,45,10-04-2010,P100107,943,M1,20,11-04-2010
10046109,35,22-12-2010,P100108,2458,M1,20,23-12-2010
10046110,37,16-02-2012,P100109,4599,M3,80,22-02-2012
10046111,28,18-05-2012,P100110,1219,M1,20,23-05-2012
10046112,12,03-04-2010,P100111,1390,M1,20,09-04-2010
10046113,3,04-10-2012,P100112,2666,M2,50,06-10-2012
10046114,15,10-02-2011,P100113,4747,M1,20,12-02-2011
10046115,4,24-08-2010,P100114,2118,M1,20,25-08-2010
10046116,23,26-04-2012,P100115,808,M1,20,03-05-2012
10046117,6,22-08-2010,P100116,3009,M3,80,26-08-2010
10046118,24,28-10-2011,P100117,3454,M3,80,04-11-2011
10046119,35,17-10-2011,P100118,4215,M1,20,23-10-2011
10046120,43,05-10-2010,P100119,3544,M1,20,06-10-2010
10046121,34,14-02-2011,P100120,659,M1,20,21-02-2011
10046122,36,07-06-2011,P100121,4538,M1,20,10-06-2011
10046123,14,16-08-2012,P100122,1170,M4,100,17-08-2012
10046124,42,22-12-2010,P100123,1210,M1,20,27-12-2010
10046125,10,19-10-2011,P100124,3651,M2,50,24-10-2011
10046126,24,27-06-2012,P100125,838,M3,80,30-06-2012
10046127,34,08-07-2011,P100126,4632,M1,20,13-07-2011
10046128,7,19-01-2012,P100127,3477,M3,80,26-01-2012
10046129,19,10-03-2012,P100128,2559,M1,20,16-03-2012
10046130,42,11-11-2011,P100129,2507,M1,20,16-11-2011
10046131,29,18-12-2010,P100130,2482,M1,20,25-12-2010
10046132,24,19-03-2010,P100131,1151,M3,80,20-03-2010
10046133,6,19-12-2011,P100132,527,M3,80,25-12-2011
10046134,20,04-03-2011,P100133,4891,M1,20,08-03-2011
10046135,15,05-07-2011,P100134,2212,M1,20,07-07-2011
10046136,19,12-08-2010,P100135,290,M1,20,13-08-2010
10046137,30,01-12-2010,P100136,1597,M1,20,04-12-2010
10046138,3,01-09-2012,P100137,907,M2,50,02-09-2012
10046139,3,10-08-2010,P100138,2780,M2,50,17-08-2010
10046140,27,28-05-2012,P100139,1060,M1,20,31-05-2012
10046141,12,18-03-2010,P100140,1996,M1,20,22-03-2010
10046142,28,27-04-2012,P100141,787,M1,20,03-05-2012
10046143,1,21-10-2012,P100142,4266,M4,100,27-10-2012
10046144,5,06-11-2011,P100143,2394,M2,50,09-11-2011
10046145,29,19-12-2010,P100144,802,M1,20,22-12-2010
10046146,18,15-02-2011,P100145,2979,M1,20,17-02-2011
10046147,9,06-11-2011,P100146,897,M1,20,11-11-2011
10046148,3,02-10-2012,P100147,3963,M2,50,03-10-2012
10046149,7,14-11-2010,P100148,2511,M3,80,20-11-2010
10046150,18,28-09-2010,P100149,4533,M1,20,30-09-2010
10046151,40,18-08-2011,P100150,3717,M4,100,19-08-2011
10046152,36,01-05-2010,P100151,4038,M1,20,03-05-2010
10046153,14,11-02-2012,P100152,783,M4,100,17-02-2012
10046154,35,07-10-2012,P100153,1431,M1,20,08-10-2012
10046155,19,31-08-2012,P100154,3962,M1,20,05-09-2012
10046156,13,24-04-2012,P100155,4915,M1,20,01-05-2012
10046157,5,15-01-2011,P100156,53,M2,50,19-01-2011
10046158,24,31-08-2011,P100157,3423,M3,80,03-09-2011
10046159,41,30-06-2010,P100158,3227,M3,80,02-07-2010
10046160,12,26-03-2010,P100159,3728,M1,20,02-04-2010
10046161,29,17-03-2011,P100160,2352,M1,20,21-03-2011
10046162,39,07-05-2012,P100161,1216,M1,20,10-05-2012
10046163,15,07-09-2011,P100162,517,M1,20,13-09-2011
10046164,37,09-03-2010,P100163,4735,M3,80,15-03-2010
10046165,35,16-08-2011,P100164,828,M1,20,21-08-2011
10046166,21,14-07-2010,P100165,1873,M2,50,18-07-2010
10046167,19,06-07-2012,P100166,3353,M1,20,12-07-2012
10046168,17,19-02-2010,P100167,268,M1,20,24-02-2010
10046169,40,19-05-2010,P100168,4371,M4,100,20-05-2010
10046170,11,06-06-2010,P100169,2392,M2,50,11-06-2010
10046171,9,18-04-2010,P100170,2393,M1,20,23-04-2010
10046172,4,20-01-2011,P100171,1248,M1,20,25-01-2011
10046173,30,23-10-2011,P100172,4065,M1,20,30-10-2011
10046174,28,22-09-2011,P100173,1141,M1,20,29-09-2011
10046175,3,18-05-2010,P100174,4918,M2,50,25-05-2010
10046176,9,14-02-2011,P100175,3640,M1,20,15-02-2011
10046177,2,03-05-2011,P100176,1866,M3,80,06-05-2011
10046178,16,03-05-2012,P100177,3544,M1,20,06-05-2012
10046179,2,08-07-2011,P100178,3206,M3,80,13-07-2011
10046180,12,28-09-2010,P100179,598,M1,20,04-10-2010
10046181,8,02-01-2012,P100180,3011,M1,20,05-01-2012
10046182,44,10-02-2011,P100181,4895,M2,50,11-02-2011
10046183,13,25-05-2012,P100182,2707,M1,20,27-05-2012
10046184,23,30-03-2011,P100183,269,M1,20,03-04-2011
10046185,23,24-10-2012,P100184,1888,M1,20,25-10-2012
10046186,6,11-10-2010,P100185,4910,M3,80,13-10-2010
10046187,7,06-02-2010,P100186,2437,M3,80,09-02-2010
10046188,21,15-08-2010,P100187,123,M2,50,17-08-2010
10046189,14,22-05-2010,P100188,4214,M4,100,29-05-2010
10046190,35,14-01-2011,P100189,713,M1,20,18-01-2011
10046191,2,05-04-2011,P100190,3259,M3,80,09-04-2011
10046192,39,02-09-2012,P100191,4155,M1,20,07-09-2012
10046193,15,29-10-2010,P100192,4127,M1,20,03-11-2010
10046194,45,12-01-2011,P100193,532,M1,20,17-01-2011
10046195,34,23-10-2010,P100194,2600,M1,20,27-10-2010
10046196,21,08-08-2010,P100195,4523,M2,50,14-08-2010
10046197,30,01-03-2010,P100196,252,M1,20,07-03-2010
10046198,29,12-04-2010,P100197,2598,M1,20,16-04-2010
10046199,7,29-06-2012,P100198,836,M3,80,02-07-2012
10046200,30,24-02-2011,P100199,3229,M1,20,27-02-2011
10046201,29,04-04-2011,P100200,979,M1,20,07-04-2011
10046202,19,19-03-2012,P100201,4916,M1,20,23-03-2012
10046203,32,22-07-2011,P100202,3957,M3,80,23-07-2011
10046204,9,29-08-2010,P100203,1751,M1,20,02-09-2010
10046205,14,05-07-2011,P100204,791,M4,100,12-07-2011
10046206,18,29-09-2010,P100205,3744,M1,20,05-10-2010
10046207,25,29-04-2012,P100206,2373,M1,20,06-05-2012
10046208,3,18-03-2010,P100207,2203,M2,50,24-03-2010
10046209,30,16-10-2012,P100208,1544,M1,20,22-10-2012
10046210,12,03-04-2011,P100209,3856,M1,20,04-04-2011
10046211,43,06-07-2012,P100210,1482,M1,20,11-07-2012
10046212,38,13-06-2012,P100211,1603,M2,50,15-06-2012
10046213,16,21-07-2011,P100212,3455,M1,20,25-07-2011
10046214,39,20-04-2010,P100213,3999,M1,20,24-04-2010
10046215,32,20-03-2010,P100214,3151,M3,80,21-03-2010
10046216,12,16-06-2012,P100215,4414,M1,20,18-06-2012
10046217,33,20-02-2012,P100216,1070,M3,80,22-02-2012
10046218,19,18-06-2011,P100217,1912,M1,20,23-06-2011
10046219,33,27-05-2010,P100218,4173,M3,80,03-06-2010
10046220,24,19-10-2011,P100219,2522,M3,80,23-10-2011
10046221,39,01-09-2011,P100220,1659,M1,20,07-09-2011
10046222,7,31-03-2011,P100221,1225,M3,80,06-04-2011
10046223,41,23-02-2011,P100222,2005,M3,80,28-02-2011
10046224,35,30-07-2011,P100223,1899,M1,20,06-08-2011
10046225,41,28-01-2012,P100224,2753,M3,80,01-02-2012
10046226,8,14-08-2010,P100225,4565,M1,20,18-08-2010
10046227,2,08-06-2012,P100226,4187,M3,80,15-06-2012
10046228,27,14-06-2012,P100227,106,M1,20,18-06-2012
10046229,43,22-05-2012,P100228,4388,M1,20,26-05-2012
10046230,10,08-09-2010,P100229,3822,M2,50,14-09-2010
10046231,44,02-05-2010,P100230,409,M2,50,07-05-2010
10046232,19,11-12-2011,P100231,2120,M1,20,12-12-2011
10046233,14,27-09-2011,P100232,2705,M4,100,29-09-2011
10046234,4,04-11-2010,P100233,386,M1,20,08-11-2010
10046235,28,19-09-2010,P100234,35,M1,20,21-09-2010
10046236,4,26-05-2012,P100235,4818,M1,20,31-05-2012
10046237,32,05-09-2010,P100236,2306,M3,80,12-09-2010
10046238,30,18-05-2012,P100237,472,M1,20,19-05-2012
10046239,25,04-10-2011,P100238,4832,M1,20,11-10-2011
10046240,22,06-08-2011,P100239,1219,M2,50,10-08-2011
10046241,45,05-06-2012,P100240,4078,M1,20,10-06-2012
10046242,12,09-10-2012,P100241,1844,M1,20,14-10-2012
10046243,29,21-03-2010,P100242,1783,M1,20,24-03-2010
10046244,31,14-03-2010,P100243,281,M1,20,21-03-2010
10046245,20,20-04-2010,P100244,574,M1,20,21-04-2010
10046246,19,19-12-2011,P100245,2411,M1,20,25-12-2011
10046247,23,13-03-2011,P100246,1115,M1,20,16-03-2011
10046248,32,09-11-2011,P100247,1534,M3,80,15-11-2011
10046249,19,26-03-2011,P100248,399,M1,20,31-03-2011
10046250,35,16-06-2010,P100249,1641,M1,20,22-06-2010
10046251,26,12-11-2010,P100250,4748,M1,20,13-11-2010
